0.10568369	0.041342765	0.15609692	0.11718224	0.22307615	-0.28938282	-0.14046279	0.27853307	-0.06320488	-0.19550398	0.29680908	0.05830783	-0.10798555	0.11718394	0.041192055	0.11428385	0.13853917	-0.09459804	-0.06802841	-0.21288323	0.24565834	0.18729573	0.18531887	0.053628925	-0.04480211	-0.14886223	0.0023833674	0.10075993	-0.22605422	-0.07672511	-0.12474558	-0.038168777	0.05110465	-0.117343694	-0.18934672	0.13003422	0.2885849	0.02343208	-0.06297219	-0.21450777	-0.15832064	-0.1318643	-0.19148947	0.23683058	0.18483143	-0.08333574	-0.18772545	0.036514975	-0.1873737	0.22450191	-0.42589942	-0.09893416	0.34963855	-0.036156856	-0.031106573	0.14577201	0.10520322	-0.2218837	-0.34193736	0.47733495	0.023367299	-0.32086563	-0.4886529	0.131383	-0.18429469	0.033043515	-0.43205193	0.12951796	0.056942776	0.18202716	-0.17532088	0.37517145	-0.11092517	-0.049431346	0.2189804	0.22849819	0.13791515	0.10628134	-0.42082486	-0.10699473	-0.05091613	-0.19655654	0.10062164	0.11745684	-0.16327575	0.26498187	0.10269472	-0.17801306	0.20803195	-0.099836476	-0.40611184	0.073327705	0.11258687	-0.061115135	0.18093055	-0.06426464	-0.15555489	-0.02642778	0.009463563	-0.11735008	-0.08928469	0.1877549	-0.035389304	-0.036709864	-0.07529106	-0.32582465	-0.18168062	-0.006215514	0.4201808	-0.30028343	0.091682345	-0.3035725	-0.04498066	0.29515785	-0.09011194	-0.23692173	0.12960203	-0.12139455	0.0066312784	-0.013688648	-0.056302562	0.20361581	-0.059122276	-0.1894805	0.20411725	0.066297546	-0.049686886	0.20448308	0.08415403	-0.05224863	0.13193849	0.16950573	-0.07681656	-0.4333677	0.0868407	-0.017022414	0.03956994	0.14974871	0.11817338	-0.073632605	-0.052697323	-0.27369693	-0.3527392	0.13008176	-0.18157333	0.18779445	-0.14179355	-0.12760934	-0.078220166	0.11287318	-0.009270443	-0.1635232	-0.20026109	0.035630226	-0.123790056	0.08637183	0.26877904	0.14770587	-0.26477215	0.06408811	-0.15933417	0.08447892	-0.013684922	-0.10893115	-0.021372339	-0.0001237522	0.064182244	-0.16980635	-0.09680187	0.038562074	-0.035853907	-0.08118316	0.22129583	-0.28897488	-0.17404339	0.13326018	-0.34928653	-0.009910864	0.13834152	-0.120692	-0.17656922	0.06440208	0.29259345	0.074918434	-0.0394048	0.030629735	0.032418106	-0.08654952	0.10328137	0.09713686	-0.044727325	-0.10909442	0.02210964	-0.37930387	0.3080931	0.25864643	-0.12694383	-0.18472415	-0.37731746	0.0063088513
-0.11699147	-0.09938663	-0.32091814	0.026814492	0.052802563	0.001400614	-0.022916505	-0.10794551	-0.12022634	0.22651559	0.071673624	-0.08614574	0.0030346627	-0.02494666	-0.1400352	-0.08281635	0.019568957	0.18244623	-0.24566127	-0.39653736	0.12163957	-0.18976006	0.0024023212	0.040066518	-0.05682978	-0.2515131	-0.06903063	0.1857814	-0.21225302	0.23585536	0.10610201	-0.09676141	0.08597107	-0.12402002	-0.15457508	0.24520613	0.14587256	0.1546773	0.040539235	-0.058556166	-0.13816138	-0.03512792	-0.0023990348	0.22274548	0.07613686	-0.24320276	-0.061270688	-0.31906486	-0.49335477	0.018049508	-0.02436608	0.11306862	-0.18399437	-0.14582965	-0.12722285	-0.15848376	0.02754026	-0.24059159	-0.19552697	-0.13953777	0.18379095	-0.25980383	0.15356456	-0.20415266	-0.4951512	0.0033267024	0.013728971	0.041958835	-0.23194267	0.11577313	-0.36060697	0.30439174	-0.07549681	0.11815276	0.04236728	0.2836692	-0.060799096	-0.042833317	-0.39679953	-0.18481992	-0.09737034	-0.011205767	-0.26669192	0.3228058	-0.3129844	-0.33295134	0.07528334	-0.24825543	-0.07177176	0.10158591	-0.40485492	0.009465288	0.2550215	-0.068041205	0.2693409	-0.061641585	0.06966174	0.15961538	-0.02476625	0.09347456	-0.04649875	0.32093522	0.22890604	0.22908282	0.05027369	-0.26346332	0.075814396	0.16924731	0.17872371	-0.3039106	0.10387856	-0.15125927	0.06709856	-0.11949739	0.19198884	-0.14219475	-0.25237158	-0.243746	0.10856039	0.3668209	-0.102869004	0.049516294	0.2487057	-0.028597368	-0.15496233	0.34256425	-0.15515463	-0.037350506	-0.027298216	-0.117154956	0.040910553	0.045175646	-0.15606757	-0.07413014	-0.06910648	0.29016277	0.30038255	0.12823579	-0.24391982	-0.077097185	0.26086897	-0.08890626	-0.13848256	-0.09275459	0.17579845	-0.07205911	-0.09646047	-0.12239157	-0.15189578	0.0985257	0.060546987	-0.031571947	-0.19816753	-0.16239162	0.004295401	0.09201309	0.18752854	0.124457866	-0.0074998788	-0.14489655	0.014754473	-0.035764437	0.1471097	0.13509257	0.09912969	0.0037518032	-0.09836937	0.16407806	-0.044031955	0.11175957	0.03313626	0.10960251	-0.0028050214	0.019592868	0.18438493	0.18171297	-0.31660625	-0.09892084	0.2833152	0.029519644	-0.20834011	-0.227512	-0.13264565	-0.076383375	-0.13209908	0.15666287	0.15367328	0.04142058	-0.08726835	0.06660324	-0.21112753	-0.032835353	-0.20749027	-0.018852586	0.13709928	0.18032442	0.1359255	-0.23677628	-0.07465727	-0.30936897
0.1679687	0.12679367	-0.115184434	-0.109905295	-0.05481886	-0.089933254	0.24275655	0.17361973	0.1870016	0.2500374	0.15622726	-0.1847778	-0.20284827	-0.017959287	-0.24597159	0.021035923	-0.19222929	0.3054791	-0.07633869	-0.1910163	0.08133051	-0.31556097	0.3004567	0.25056666	-0.103215866	-0.13605495	0.0044595734	0.053279698	-0.26208347	0.106676735	0.053054627	0.0029180532	-0.16614726	-0.123354524	-0.25342315	-0.13491866	0.29469582	0.029734898	0.019435601	0.09056779	0.015022614	0.0381821	-0.12637068	0.1028255	-0.020575402	-0.3154599	-0.031731304	0.2188594	0.09474166	-0.054947764	0.19784594	0.301549	0.24177839	-0.31137252	-0.14198081	-0.10685867	-0.020967029	-0.20202902	-0.12086553	0.10682864	0.038964093	-0.34673047	-0.064476185	0.015797587	-0.43885872	-0.052298214	0.15732245	0.20840734	-0.16765796	0.14380988	-0.28598866	0.25781864	0.10169491	0.26409546	0.28567582	-0.09530182	0.12918203	0.15643564	0.01152906	0.028753418	-0.033836443	0.023344876	0.04122653	0.18634713	-0.2795116	0.04754337	0.0673645	0.024414964	-0.23329121	-0.26147574	-0.33756447	-0.012631032	-0.12732038	-0.1350173	0.031602688	7.610595e-05	0.53477293	-0.07690607	0.01216504	0.17327191	-0.15312687	-0.035269026	0.30442053	-0.10333613	-0.21182092	-0.12120548	-0.2943792	0.20920789	-0.08560223	-0.25342712	0.05507041	-0.17593473	0.0052279457	0.064114146	0.055365257	0.108284794	-0.34868565	-0.28812662	-0.25401875	-0.12715226	-0.43282828	-0.00510468	0.35598025	0.3691393	-0.06830086	0.012513068	-0.17376614	-0.025706345	-0.1480143	-0.06906997	0.33022398	-0.007978281	0.07380162	-0.33370218	0.11603779	0.32276595	0.18411791	-0.2095588	0.11990525	-0.14486058	0.15512827	-0.028219784	-0.19633412	0.19692886	0.103891835	-0.07164662	-0.038211618	-0.03900391	-0.08676947	0.060411535	0.03136168	-0.1352579	-0.0716797	0.050884694	-0.06895121	0.29379055	-0.03947741	0.117901735	-0.09585278	0.0076405555	0.112392046	0.31650433	0.18822174	-0.10617013	0.09531329	-0.040742405	-0.23219314	-0.018042127	0.124432325	-0.2443873	0.20504047	0.16258176	0.075526305	0.2406894	-0.18851128	0.13765053	-0.23035061	0.11702322	0.18175288	0.19296913	0.019981548	-0.20435373	-0.023322087	-0.39105213	-0.16112965	-0.046767883	-0.13393463	0.3409175	0.29191348	0.21793577	0.11587465	-0.029870328	-0.31837213	0.26717034	0.21226148	-0.174952	0.22482564	0.10657974	0.10299783	0.041859314
0.23624773	0.34426636	0.22231267	0.12610328	0.024175072	0.05750406	-0.17213088	-0.008290491	-0.16917858	-0.07867877	0.29865268	-0.2893933	-0.25785556	-0.037685227	0.022200078	0.008020471	0.05047185	0.2716897	-0.0016557964	-0.27383792	-0.02123543	-0.037812237	0.3261419	0.07864103	-0.14258541	-0.2060572	-0.13074428	-0.21188766	-0.035545673	-0.03870927	0.019926643	0.33082715	0.035129797	0.013540839	0.034071717	0.12727135	0.042087678	0.19550428	-0.034827508	-0.15032886	-0.09356087	-0.19861504	0.28020164	-0.10917514	-0.060427953	-0.13596474	-0.3608576	0.25464147	-0.17097121	0.3582268	-0.012892226	-0.14058158	0.03994791	-0.1620985	-0.07126351	-0.18064459	-0.10973751	-0.066382185	-0.17801583	-0.083620384	-0.06509406	-0.25697792	-0.105735734	0.059472788	-0.10100474	0.096088424	-0.019946922	0.06901819	0.014228102	0.049240604	-0.0077691525	0.3160609	0.17053033	0.03452601	0.21263291	0.020282058	0.048427768	0.13714686	-0.17767027	0.02470087	0.11659124	-0.08899676	-0.2777316	0.13162325	-0.081773706	-0.019507673	0.0052929283	0.010439085	-0.16618837	-0.07883596	-0.22151724	-0.02103242	0.10480287	0.05621693	0.18960546	0.10975754	0.1831664	-0.0669105	-0.00067019835	-0.00459619	-0.35754624	0.15890983	0.23405695	0.22743168	-0.101113796	-0.25127015	0.040631942	-0.11230261	0.04989177	-0.2991107	0.08931714	-0.047912955	0.06451508	0.13696922	-0.16420594	-0.12655146	-0.10606389	-0.24025713	-0.058697082	-0.0025072808	-0.10437294	0.17804289	-0.049043592	-0.087352514	0.0963317	-0.3214794	-0.31438777	-0.13176775	-0.15368322	0.022173679	-0.03497769	0.2966157	-0.12254169	-0.37705228	-0.08976527	0.14010525	0.08069866	-0.22205023	0.14177428	-0.036547296	0.34985286	-0.043022785	-0.36440098	-0.21619649	-0.03374894	-0.081111364	-0.22397316	0.025120126	-0.14618368	0.31907198	-0.19231692	-0.25139382	0.11664957	0.07937664	-0.074807905	0.14455716	0.08272158	0.117344536	-0.09311866	0.026040526	0.008354674	0.12919357	-0.10992445	0.11611601	-0.08682813	0.2449378	0.007891542	-0.008177046	0.0064298846	-0.14713973	-0.0038353968	-0.0062873387	-0.08734124	-0.36306563	-0.0608365	-0.19165225	0.21131279	0.057321332	0.02159237	0.10146733	-0.124330625	0.0878331	0.091687284	-0.23077026	0.12210261	0.26152343	-0.21964017	-0.08294783	0.16577838	0.36320442	0.24292943	-0.1973279	-0.18177679	0.17720714	0.2775913	-0.0030521594	-0.10168107	0.08119901	0.006860188	-0.120403014
-0.14092338	0.04386564	-0.14829022	0.31254482	0.25011635	0.23493432	0.09307123	0.076905884	-0.0325431	-0.043256927	0.20851365	-0.38795692	0.15540023	-0.17141396	-0.023183433	0.003480332	-0.44152096	-0.16852641	-0.08949802	-0.35131392	0.24265037	-0.118810445	0.21494386	-0.24841253	-0.007003644	-0.0051127765	-0.024708848	-0.2589633	-0.19660653	-0.1436788	0.19342169	-0.056261938	0.17298421	0.082143776	-0.008554947	0.17808543	0.09184375	0.19154985	0.079323635	-0.20503931	-0.36683854	-0.0899362	0.07438944	0.25911993	-0.15334073	0.061575614	-0.03978813	-0.082213596	-0.056636084	0.33535463	0.0115995435	0.25723368	-0.19911556	-0.18636738	-0.23903386	0.00030784268	0.08082339	0.114841394	0.009395027	0.062261675	0.029450743	-0.65590876	-0.0053769737	-0.2015791	-0.351829	0.057383798	-0.1316124	0.10801922	-0.35079005	0.1299588	-0.18742667	0.17069207	0.017346859	0.110367924	0.1107414	-0.116192274	-0.15980014	-0.23432867	-0.07233319	0.08393976	-0.123222515	-0.21416067	-0.007439857	0.33689678	0.046540566	0.1975765	0.24419744	-0.0966296	0.041346528	-0.030775424	-0.24477237	0.07320439	0.31353638	0.054728456	0.14988309	0.045657683	0.19407842	0.3733984	0.06614518	-0.10128213	-0.13871053	0.008116311	0.22560985	0.021353273	-0.12326347	-0.3508991	-0.17448804	0.32291508	0.05348509	-0.17907107	0.24558209	-0.26988775	0.07034842	0.07770421	0.03998369	-0.20464161	0.09984506	-0.53329325	0.032915406	0.007310934	-0.24359587	0.04938914	-0.24466142	-0.12711795	0.1655884	0.037813835	-0.30512047	-0.14437486	-0.26445	-0.3329416	-0.01743601	0.21098456	0.03794927	-0.20073372	-0.26639068	0.33462763	-0.021032443	-0.10246941	0.013204147	0.03217214	0.08559296	-0.038915772	-0.06490813	0.059947137	0.013007244	-0.029379543	-0.05838989	-0.28602576	0.00015036596	0.28610554	-0.2959367	0.20862977	0.15669127	0.13735355	0.13880673	-0.015383926	0.15841135	0.17097096	-0.10500332	0.019447042	-0.08388669	0.13784528	0.16127461	-0.10007712	0.11923706	0.19996673	-0.05763217	-0.04644172	0.073151626	-0.08592008	0.08267484	0.17215139	0.05648944	-0.16227825	-0.18281867	0.2336426	-0.45125628	0.039469454	0.16313241	-0.25533664	0.23612683	-0.17992961	-0.26459455	0.23655427	0.037310414	0.015708247	-0.0052184644	-0.13324223	0.09631472	0.3489605	0.012385256	-0.19973302	0.3432431	0.053070687	0.14348064	0.08319617	-0.16802415	-0.075444214	0.32620725	-0.25708786
0.34567752	0.13889311	0.0486341	-0.20164412	-0.21641724	-0.092983924	-0.15640108	0.051868916	-0.06513918	-0.09009476	0.32299447	-0.29881054	0.1583347	-0.1174133	0.016209686	-0.067648545	-0.27032834	0.157631	0.011859526	-0.13056584	0.11848457	-0.08644454	0.2599585	0.34098375	-0.035780553	0.0051967828	0.15077572	0.007519544	-0.034535214	0.025369588	-0.19507363	-0.04103098	0.020539634	0.18271717	0.19344233	0.09597176	-0.060548473	-0.06973956	0.19385038	0.017781246	-0.027519763	-0.17146564	-0.26717034	0.22079256	-0.2893143	0.072529696	0.030212475	0.18408337	-0.22546075	0.27590033	0.05042371	0.039265525	-0.28781915	0.061358415	-0.019288834	-0.20639713	0.0098088235	-0.045414932	-0.23867682	0.27115437	-0.12868479	-0.4405749	-0.15593982	-0.07274123	-0.345486	0.16331974	-0.18183187	0.18975285	-0.3970679	0.23349148	-0.1096736	0.398523	0.0030163685	0.3031125	0.1428863	-0.251037	0.069076955	0.1753257	-0.13257805	0.5026474	-0.24426082	0.09371737	-0.027224034	0.4896641	-0.17863785	-0.14065729	0.13899277	-0.09497482	-0.16727352	-0.045553327	0.083689794	0.06261367	-0.02670713	-0.122070685	-0.11954016	0.14015424	-0.020738814	-0.087230064	0.10268479	0.035953842	-0.073854655	0.1030944	0.09713848	-0.09412076	-0.08800175	-0.30171052	-0.18801582	0.121927634	0.041187555	-0.36686754	0.1840522	-0.029609747	0.07727685	0.3309536	-0.029163245	-0.3457069	-0.12405188	-0.20604432	-0.057313308	-0.065336496	-0.23780487	0.07562071	0.35786968	-0.12893723	-0.33973047	-0.46323466	-0.301052	0.13374573	-0.22617091	-0.20614296	0.2327904	-0.37751213	-0.124237	-0.012419291	-0.3908799	0.25176498	-0.20112589	0.067504615	-0.20200624	-0.042201072	0.2556772	-0.4058829	0.01994591	-0.011744716	0.10596785	-0.2905025	0.25434676	-0.08382501	0.062797	0.27468288	0.4070342	-0.30021775	-0.118259564	0.109854594	-0.28617314	-0.16910733	0.011152211	0.04840018	-0.17159769	-0.015992075	-0.027263176	-0.17450799	0.31627455	-0.21368708	0.03807628	0.20759103	0.04955157	-0.03862949	-0.38987222	0.19083112	-0.058417607	0.17146531	0.08989267	0.044662613	0.23179923	0.087189116	-0.3547095	0.37635836	-0.07264412	-0.30332485	-0.0027520338	0.42636532	-0.060867347	-0.120170526	0.19731632	-0.01733944	-0.15259603	-0.035206288	0.05918865	0.2545047	0.1683114	-0.36871025	-0.21138443	0.2952419	0.39902896	0.020968035	-0.11969228	-0.11685849	0.07673064	-0.17216587
0.18262175	-0.09673461	0.027501993	0.048625212	0.077090666	0.13501638	-0.0023837895	0.17733046	-0.19297498	-0.01355284	-0.04960985	-0.4259099	-0.0750283	0.03718206	0.07209231	-0.28216082	0.094123706	-0.12427977	0.13714804	-0.54037684	0.18548739	0.039467666	0.02535078	-0.026640793	0.109548956	-0.048648115	-0.08069723	0.009927074	-0.06521521	0.0625334	-0.121155314	0.10767505	0.17465654	-0.20465875	-0.35247627	0.047577847	-0.03438399	-0.02923414	0.23029584	-0.037542067	-0.22502202	0.00028530246	-0.038015194	0.11095512	-0.3531717	-0.08364294	0.11683619	-0.44015843	-0.40637445	0.16781084	0.23788859	-0.043515943	-0.06817593	-0.35130447	-0.05942941	-0.39046183	0.07693155	-0.33587238	-0.13868637	0.31506407	-0.17827438	-0.28705776	0.16214098	0.061935358	-0.36871362	0.010080614	-0.18022387	-0.2153393	-0.353944	0.322512	0.13425893	0.18643722	0.14280091	-0.033029288	0.32841486	-0.040357307	-0.17259543	-0.030510098	-0.13065754	-0.15213275	-0.323374	0.16658674	-0.15542488	0.31338462	-0.3082242	-0.14280349	0.14978962	-0.08240351	-0.21328951	0.097734466	-0.07113646	-0.07077464	0.07421614	-0.02628058	0.2114659	0.04298669	0.15046322	0.3372957	0.4499129	0.28285393	-0.22466476	0.37347493	0.08359734	-0.13573875	-0.2932648	-0.46752974	0.0140683325	-0.21129334	0.21739171	-0.4647939	0.09832938	0.12883246	0.21473844	-0.20735215	0.39837533	-0.060693096	0.2854126	-0.22614332	-0.0020795828	0.26903486	0.17007113	0.14395928	0.6638264	-0.042317677	0.14303352	0.12092919	-0.18030095	-0.2541793	-0.24989597	-0.013176026	0.21171905	0.27346295	0.45304728	-0.42111164	-0.17823023	0.23433484	-0.28063545	0.022705184	-0.2660823	0.016471036	0.084581584	-0.36157808	0.011809444	0.08633796	-0.08418976	-0.15108545	-0.11737424	0.08769175	0.099656224	0.25211	0.122276574	0.07474742	-0.14710717	-0.19757454	0.04216765	0.038543124	0.095259674	0.1413015	0.0052734856	-0.15639617	0.1144723	0.14922181	0.29171476	0.029757736	-0.035517614	-0.08298332	0.22938704	-0.041150335	0.08247819	-0.04518315	0.07414002	-0.17449176	0.17074901	-0.064070165	0.09617781	0.19672884	-0.13914879	0.021221677	-0.04252015	0.21810184	-0.04217328	-0.10803964	-0.13249853	0.11462429	0.10521318	0.18341869	0.54816574	0.23412272	-0.016793236	-0.24124034	0.19666474	0.2778268	-0.2883852	-0.124510705	0.38994342	-0.026231468	0.4284023	0.051871996	-0.1887361	-0.13116468
0.5520086	0.11586326	-0.3028524	0.2080826	0.02724664	-0.3088397	0.15728015	0.17676714	-0.10282655	-0.24525745	0.08648204	-0.41300616	-0.23226725	-0.31862986	-0.19867024	-0.044039857	0.55324316	-0.12911105	0.33257854	-0.33597362	0.33191195	-0.21117976	0.01998465	-0.13988309	-0.28708628	-0.06936585	0.02744452	0.020080479	-0.20118512	-0.22041419	0.023057597	-0.10600872	-0.040396452	-0.31287533	-0.39787295	-0.18044141	-0.18686588	0.29073232	-0.06499503	-0.17388633	0.12077702	0.058934413	-0.12157691	0.23206514	-0.14947984	-0.14849941	-0.17865506	0.0322659	0.19278517	-0.036877558	-0.05682067	0.002877393	0.24101631	-0.17266116	-0.31721684	-0.37715536	0.110512085	-0.101863	-0.16211297	0.15738118	-0.20444113	0.031155348	0.11474781	0.018856062	-0.14443186	-0.07828564	-0.28129086	0.19443138	-0.17392348	0.10564649	-0.10854393	-0.18546277	0.6011981	0.15687703	0.03038046	-0.2883425	0.2450249	0.011390246	0.104562305	0.03683657	-0.011919382	0.0956395	0.25065362	0.06679257	-0.06333498	0.048419017	-0.041959196	0.290866	-0.25333387	-0.15376854	-0.2523054	0.026441729	0.5950176	0.3904501	0.030817462	0.0873441	0.12700295	0.1617611	-0.05219727	0.09772118	-0.09079026	-0.006530017	0.13810107	0.29136938	-0.16501112	-0.61537385	-0.18459526	-0.11987965	0.14177947	-0.056012705	0.37053132	-0.16113146	-0.13712078	0.21406709	0.10320231	-0.32417223	-0.1753339	-0.026467657	-0.2349465	-0.12565313	-0.3196782	0.2504165	-0.30565357	-0.0701419	-0.33015707	0.28470242	-0.4643341	0.14392763	0.023196056	0.039705746	-0.0041381735	-0.09509015	0.13335176	0.008676131	-0.25014922	0.30019388	0.11233369	-0.13884658	-0.11440339	0.13521832	0.24172647	-0.2404696	-0.25291717	-0.13845725	0.12492364	0.2419453	-0.2342795	-0.1332827	0.12227198	0.011802775	-0.15361632	-0.44745523	0.058732476	0.15869096	0.012368397	0.31711897	0.52078116	0.20063607	0.13515781	0.18433142	0.15306064	-0.36276862	0.4731124	0.10478682	0.117490984	-0.21499267	-0.41559735	0.04108304	0.19907768	0.21318173	-0.08144861	0.15874474	0.2701832	-0.34313992	0.3143585	0.45959926	-0.014511868	0.00736847	-0.27974778	0.014484758	-0.03845793	-0.10539665	-0.3937064	-0.11684714	-0.16291697	0.16136673	-0.5339007	-0.1400485	0.020966003	0.43121144	0.18569593	0.19213387	-0.25961187	0.1068776	0.04427661	0.061613828	0.046657555	-0.05488748	0.06294786	0.10350357
0.011163623	-0.17751062	0.19985002	0.20467849	0.4272977	-0.04275335	-0.056383446	0.15124284	0.011492839	-0.2683424	-0.12184687	-0.10108885	-0.02004395	0.15328802	-0.32931906	0.17678218	-0.3602612	-0.19144319	0.10785622	-0.6390313	0.25919133	0.14661291	0.10453594	-0.16452591	0.07646502	-0.012378228	0.6424604	0.27155787	-0.53675395	-0.035214424	-0.12858284	0.05564857	-0.069385044	-0.005565662	-0.2208694	0.3496844	0.20198762	-0.10049512	-0.41372025	-0.3922406	-0.17431328	0.07244414	-0.08452401	-0.1354048	0.04972297	0.2264547	-0.48567867	-0.030806616	0.16389504	0.27987376	-0.14463684	-0.3360397	-0.070449	-0.054931097	-0.25501147	0.22024836	-0.2116716	-0.231833	-0.25468364	-0.10225399	0.19177054	-0.15851285	-0.3143847	0.08762816	-0.11779411	-0.26211232	-0.5423242	0.73871154	-0.044007313	0.08918304	0.24498414	0.18668398	0.0018542341	-0.022838034	-0.18647921	-0.10699219	0.19222312	0.19835038	0.09325438	0.1097912	0.07112338	-0.30042607	-0.2896239	0.036234863	-0.33888006	-0.017992506	-0.14119709	0.13049689	-0.2008552	-0.60628474	-0.16647142	-0.11566877	0.092028275	0.0043559927	-0.30851707	0.01755436	-0.04904762	0.15664355	0.04833133	0.089507215	-0.020451417	0.03168169	-0.16460045	-0.05255549	0.21853934	-0.32304767	0.39098492	0.055770524	-0.028290926	-0.12614372	0.4974939	-0.39026442	0.2331426	0.046317212	-0.25776598	-0.23533528	-0.22969618	-0.3844904	0.13561217	0.08970031	-0.35770655	0.10855003	-0.025932558	-0.20280892	0.01940776	-0.03953376	-0.34056118	-0.082986064	0.47625107	-0.17384438	-0.30458817	0.1561223	-0.120969735	-0.08072353	0.009038255	0.34631106	0.2987683	0.57755286	0.11586994	-0.2524768	0.4025912	0.03677639	-0.042491067	0.3493472	-0.09464382	-0.19617508	0.060365036	0.12314748	-0.081792615	0.53887755	-0.09772081	0.061429188	0.042884704	-0.038923725	0.15263176	-0.11302427	0.10547381	0.3359216	-0.009011361	0.120693065	-0.17311469	-0.28253135	-0.11770078	0.25268957	0.32647115	0.17996006	0.13735524	-0.033146318	0.25523776	-0.057834815	-0.07370112	-0.036442526	-0.11632597	0.18186525	0.33156896	0.18600988	0.10673295	-0.085263215	0.12497226	-0.005520969	0.11857101	0.18515946	0.23861302	-0.37069288	0.26593477	0.09953076	0.236037	0.44166204	0.5651795	0.18351269	-0.10871775	-0.07126328	-0.039967928	-0.23910975	0.5042332	0.22428176	-0.10479378	0.10900061	0.20622607	-0.40483835
0.38111147	0.023992617	-0.12558985	-0.33337817	-0.0084996335	0.015573528	0.10890618	0.14891256	-0.64746934	-0.41687083	-0.32730502	-0.07079004	-0.03683127	-0.09629848	0.2958849	0.12801082	-0.10274897	0.381166	0.038810242	-0.0475597	0.094472334	-0.18805155	-0.06627529	0.16255358	0.33502433	-0.33877924	-0.06872283	0.04571453	0.08529851	-0.15492107	0.17468745	0.16399373	0.012834159	-0.04580266	-0.16990319	0.2958768	-0.12114381	0.34910533	0.25816107	-0.37847617	-0.21499325	0.056148153	0.121670395	0.4198222	-0.08989293	-0.4232047	-0.30936357	-0.5277872	0.25140145	0.09797727	-0.4221509	-0.13172907	0.29449362	-0.05061728	0.4659376	0.2700836	-0.01340162	-0.32603967	0.36645016	0.08846501	-0.04151855	-0.24504264	0.32207435	0.17295805	-0.41255638	0.3412024	0.32454613	0.3316222	-0.311461	0.037650235	-0.13351473	0.16477568	0.42503977	0.008934959	-0.09283897	-0.16073088	-0.41096058	0.25151178	-0.29609996	-0.3783112	-0.36657873	-0.09321461	-0.17978343	0.5743115	0.28541788	-0.16164252	0.044647396	-0.060854323	-0.09587084	-0.39413866	-0.1251679	-0.06496543	0.11901956	-0.06510092	0.14460735	0.15269051	0.10962885	-0.24407855	-0.18509029	0.4244804	0.10502296	0.3663664	-0.076518185	-0.115817524	-0.24243614	-0.14516084	0.5242347	0.077716276	0.0073579582	-0.22824363	0.10982559	-0.113388196	0.26814383	-0.1786052	0.09994805	0.40103126	0.36819336	-0.59996873	-0.4529532	-0.050283138	-0.16426975	0.041891154	-0.16675271	0.04411144	0.024477035	0.19298287	-0.110797085	0.00032307734	-0.16412754	-0.11454505	-0.14365774	-0.42424193	0.13322322	-0.24066857	-0.4797846	0.55523527	-0.1221641	-0.05837748	-0.26024398	-0.11858756	-0.20312425	0.0540619	0.0622836	0.5958279	-0.4242213	0.3758938	-0.32338125	-0.13567373	-0.0031361543	0.3441927	-0.16919692	-0.38610008	-0.026101043	-0.3998925	0.039281365	0.42143005	0.31746498	0.1751645	0.43677917	0.030632168	0.020036368	-0.23983213	0.19807863	0.028862929	0.28133416	0.10114019	-0.26103914	-0.10347728	-0.15479606	-0.39973533	-0.024931122	-0.021867549	0.33010742	0.16025808	0.102731735	-0.02938118	0.28570947	0.19354333	-0.19601399	-0.120766714	-0.157283	-0.048449207	-0.06852396	-0.15962528	0.24030691	0.02774277	-0.04082964	0.1462639	0.017351285	-0.23933092	-0.16598059	-0.5175844	-0.66345054	0.40281913	-0.20124605	0.32557163	-0.1442051	0.061588645	-0.1605136	0.0139702475
